model,ablation,fold,subset,actual,predicted,count,run_id,generation,representation,window_size_frames,seed,balancing,scenario,strategy,configuration_id
svm,r0_flat,1,test,fatigue,alert,25,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,fatigue,distraction,42,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,distraction,alert,108,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,distraction,fatigue,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,1,test,distraction,distraction,270,G4__g4_d_augmentation_w60__svm__r0__w60__fold_1__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,alert,alert,908,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,alert,fatigue,30,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,alert,distraction,142,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,fatigue,alert,15,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,fatigue,fatigue,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,fatigue,distraction,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,distraction,alert,45,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,distraction,fatigue,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,validation,distraction,distraction,30,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,alert,alert,1414,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,alert,fatigue,32,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,alert,distraction,125,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,fatigue,alert,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,fatigue,distraction,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,distraction,alert,117,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,distraction,fatigue,5,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,2,test,distraction,distraction,171,G4__g4_d_augmentation_w60__svm__r0__w60__fold_2__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,alert,alert,803,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,alert,fatigue,14,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,alert,distraction,169,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,fatigue,alert,13,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,fatigue,fatigue,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,fatigue,distraction,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,distraction,alert,94,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,distraction,fatigue,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,validation,distraction,distraction,57,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,alert,alert,1182,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,alert,fatigue,8,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,alert,distraction,177,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,fatigue,alert,15,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,fatigue,distraction,6,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,distraction,alert,43,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,distraction,fatigue,4,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,3,test,distraction,distraction,65,G4__g4_d_augmentation_w60__svm__r0__w60__fold_3__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,alert,alert,839,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,alert,fatigue,29,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,alert,distraction,144,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,fatigue,alert,14,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,fatigue,fatigue,1,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,fatigue,distraction,2,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,distraction,alert,53,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,distraction,fatigue,3,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,validation,distraction,distraction,40,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,alert,alert,774,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,alert,fatigue,25,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,alert,distraction,158,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,fatigue,alert,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,fatigue,distraction,0,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,distraction,alert,88,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,distraction,fatigue,3,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
svm,r0_flat,4,test,distraction,distraction,47,G4__g4_d_augmentation_w60__svm__r0__w60__fold_4__seed_42,G4,R0,60,42,augmentation,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,alert,alert,906,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,alert,distraction,108,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,fatigue,alert,4,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,distraction,alert,95,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,validation,distraction,distraction,67,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,alert,alert,893,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,alert,distraction,195,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,fatigue,alert,37,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,fatigue,distraction,30,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,distraction,alert,54,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,1,test,distraction,distraction,325,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_1__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,alert,alert,987,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,alert,distraction,93,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,fatigue,alert,17,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,distraction,alert,52,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,validation,distraction,distraction,24,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,alert,alert,1481,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,alert,distraction,90,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,fatigue,alert,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,distraction,alert,114,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,2,test,distraction,distraction,179,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_2__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,alert,alert,824,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,alert,distraction,162,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,fatigue,alert,13,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,distraction,alert,91,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,validation,distraction,distraction,61,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,alert,alert,1268,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,alert,distraction,99,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,fatigue,alert,18,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,fatigue,distraction,3,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,distraction,alert,52,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,3,test,distraction,distraction,60,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,alert,alert,908,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,alert,distraction,104,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,fatigue,alert,17,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,distraction,alert,51,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,validation,distraction,distraction,45,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,alert,alert,801,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,alert,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,alert,distraction,156,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,fatigue,alert,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,fatigue,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,fatigue,distraction,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,distraction,alert,95,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
tcn,temporal_r0,4,test,distraction,fatigue,0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,G4,R0,60,42,,D,augmentation,g4_d_augmentation_w60
